job_id,skill,skill_category,importance,proficiency_level,is_genai_skill
JOB018750,dbt,data-platform,core,advanced,0
JOB018750,Python,programming,core,advanced,0
JOB018750,Data Modeling,analytics,strong,intermediate,0
JOB018750,Snowflake,data-platform,strong,intermediate,0
JOB018750,BigQuery,data-platform,strong,intermediate,0
JOB018750,AWS,cloud,nice_to_have,basic,0
JOB018750,Git,tooling,nice_to_have,basic,0
JOB018751,SQL,analytics,core,advanced,0
JOB018751,Tableau,bi,core,advanced,0
JOB018751,Statistics,analytics,core,advanced,0
JOB018751,Pandas,analytics,strong,intermediate,0
JOB018751,Python,programming,strong,intermediate,0
JOB018751,Excel,bi,strong,intermediate,0
JOB018751,Snowflake,data-platform,nice_to_have,basic,0
JOB018751,AWS,cloud,nice_to_have,basic,0
JOB018751,Looker,bi,nice_to_have,basic,0
JOB018752,Python,programming,core,advanced,0
JOB018752,PyTorch,ml,core,advanced,0
JOB018752,CI/CD,platform,core,advanced,0
JOB018752,GCP,cloud,strong,intermediate,0
JOB018752,Azure,cloud,strong,intermediate,0
JOB018752,Docker,platform,strong,intermediate,0
JOB018752,AWS,cloud,nice_to_have,basic,0
JOB018752,TensorFlow,ml,nice_to_have,basic,0
JOB018752,MLflow,mlops,nice_to_have,basic,0
JOB018752,Spark,data-platform,nice_to_have,basic,0
JOB018752,Airflow,data-platform,nice_to_have,basic,0
JOB018752,Feature Store,mlops,nice_to_have,basic,0
JOB018753,SQL,analytics,core,advanced,0
JOB018753,Metrics Layer,analytics,core,advanced,0
JOB018753,Data Modeling,analytics,core,advanced,0
JOB018753,Snowflake,data-platform,strong,intermediate,0
JOB018753,Looker,bi,strong,intermediate,0
JOB018753,Python,programming,strong,intermediate,0
JOB018753,dbt,data-platform,nice_to_have,basic,0
JOB018753,AWS,cloud,nice_to_have,basic,0
JOB018754,Python,programming,core,advanced,0
JOB018754,Docker,platform,core,advanced,0
JOB018754,Vector Databases,llm,core,advanced,1
JOB018754,API Design,backend,strong,intermediate,0
JOB018754,RAG,llm,strong,intermediate,1
JOB018754,OpenAI API,llm,strong,intermediate,1
JOB018754,LLM Evaluation,llm,nice_to_have,basic,1
JOB018754,FastAPI,backend,nice_to_have,basic,0
JOB018754,Structured Outputs,llm,nice_to_have,basic,1
JOB018754,AWS,cloud,nice_to_have,basic,0
JOB018754,LangChain,llm,nice_to_have,basic,1
JOB018755,Experiment Design,analytics,core,advanced,0
JOB018755,scikit-learn,ml,core,advanced,0
JOB018755,Python,programming,core,advanced,0
JOB018755,A/B Testing,analytics,strong,intermediate,0
JOB018755,SQL,analytics,strong,intermediate,0
JOB018755,Azure,cloud,strong,intermediate,0
JOB018755,XGBoost,ml,nice_to_have,basic,0
JOB018756,MLflow,mlops,core,advanced,0
JOB018756,BigQuery,data-platform,core,advanced,0
JOB018756,GCP,cloud,core,advanced,0
JOB018756,Terraform,platform,strong,intermediate,0
JOB018756,Prometheus,platform,strong,intermediate,0
JOB018756,Docker,platform,strong,intermediate,0
JOB018756,AWS,cloud,nice_to_have,basic,0
JOB018756,Kubernetes,platform,nice_to_have,basic,0
JOB018756,Python,programming,nice_to_have,basic,0
JOB018756,Feature Store,mlops,nice_to_have,basic,0
JOB018757,Experiment Design,analytics,core,advanced,0
JOB018757,Product Strategy,product,core,advanced,0
JOB018757,SQL,analytics,core,advanced,0
JOB018757,Roadmapping,product,strong,intermediate,0
JOB018757,AWS,cloud,strong,intermediate,0
JOB018757,Prompt Engineering,llm,strong,intermediate,1
JOB018757,Analytics,analytics,nice_to_have,basic,0
JOB018757,User Research,product,nice_to_have,basic,0
JOB018758,Python,programming,core,advanced,0
JOB018758,PyTorch,ml,core,advanced,0
JOB018758,TensorFlow,ml,core,advanced,0
JOB018758,AWS,cloud,strong,intermediate,0
JOB018758,Spark,data-platform,strong,intermediate,0
JOB018758,Docker,platform,strong,intermediate,0
JOB018758,Airflow,data-platform,nice_to_have,basic,0
JOB018758,Kubernetes,platform,nice_to_have,basic,0
JOB018759,Looker,bi,core,advanced,0
JOB018759,Tableau,bi,core,advanced,0
JOB018759,Azure,cloud,core,advanced,0
JOB018759,Power BI,bi,strong,intermediate,0
JOB018759,Dashboarding,bi,strong,intermediate,0
JOB018759,Excel,bi,strong,intermediate,0
JOB018759,Stakeholder Management,product,nice_to_have,basic,0
JOB018759,Databricks,data-platform,nice_to_have,basic,0
JOB018759,SQL,analytics,nice_to_have,basic,0
JOB018760,Anthropic API,llm,core,advanced,1
JOB018760,FastAPI,backend,core,advanced,0
JOB018760,LangChain,llm,core,advanced,1
JOB018760,Python,programming,strong,intermediate,0
JOB018760,Prompt Engineering,llm,strong,intermediate,1
JOB018760,Vector Databases,llm,strong,intermediate,1
JOB018760,Docker,platform,nice_to_have,basic,0
JOB018760,DSPy,llm,nice_to_have,basic,1
JOB018760,RAG,llm,nice_to_have,basic,1
JOB018760,LLM Evaluation,llm,nice_to_have,basic,1
JOB018761,Deep Learning,ml,core,advanced,0
JOB018761,PyTorch,ml,core,advanced,0
JOB018761,Experiment Tracking,mlops,core,advanced,0
JOB018761,RLHF,llm,strong,intermediate,1
JOB018761,Research Methods,research,strong,intermediate,0
JOB018761,LLM Evaluation,llm,strong,intermediate,1
JOB018761,Python,programming,nice_to_have,basic,0
JOB018761,AWS,cloud,nice_to_have,basic,0
JOB018761,Scientific Writing,research,nice_to_have,basic,0
JOB018761,Transformers,ml,nice_to_have,basic,1
JOB018761,Distributed Training,mlops,nice_to_have,basic,0
JOB018762,BigQuery,data-platform,core,advanced,0
JOB018762,SQL,analytics,core,advanced,0
JOB018762,Spark,data-platform,core,advanced,0
JOB018762,AWS,cloud,strong,intermediate,0
JOB018762,Python,programming,strong,intermediate,0
JOB018762,GCP,cloud,strong,intermediate,0
JOB018762,Azure,cloud,nice_to_have,basic,0
JOB018762,Databricks,data-platform,nice_to_have,basic,0
JOB018763,Python,programming,core,advanced,0
JOB018763,Azure,cloud,core,advanced,0
JOB018763,FastAPI,backend,core,advanced,0
JOB018763,Vector Databases,llm,strong,intermediate,1
JOB018763,RAG,llm,strong,intermediate,1
JOB018763,LLM Evaluation,llm,strong,intermediate,1
JOB018763,Docker,platform,nice_to_have,basic,0
JOB018764,PyTorch,ml,core,advanced,0
JOB018764,Python,programming,core,advanced,0
JOB018764,Causal Inference,analytics,core,advanced,0
JOB018764,scikit-learn,ml,strong,intermediate,0
JOB018764,Statistics,analytics,strong,intermediate,0
JOB018764,SQL,analytics,strong,intermediate,0
JOB018764,XGBoost,ml,nice_to_have,basic,0
JOB018765,Spark,data-platform,core,advanced,0
JOB018765,Python,programming,core,advanced,0
JOB018765,AWS,cloud,core,advanced,0
JOB018765,BigQuery,data-platform,strong,intermediate,0
JOB018765,Azure,cloud,strong,intermediate,0
JOB018765,SQL,analytics,strong,intermediate,0
JOB018765,Airflow,data-platform,nice_to_have,basic,0
JOB018765,Kafka,data-platform,nice_to_have,basic,0
JOB018765,dbt,data-platform,nice_to_have,basic,0
JOB018765,Databricks,data-platform,nice_to_have,basic,0
JOB018766,AWS,cloud,core,advanced,0
JOB018766,BigQuery,data-platform,core,advanced,0
JOB018766,Python,programming,core,advanced,0
JOB018766,Databricks,data-platform,strong,intermediate,0
JOB018766,dbt,data-platform,strong,intermediate,0
JOB018766,Spark,data-platform,strong,intermediate,0
JOB018766,Snowflake,data-platform,nice_to_have,basic,0
JOB018766,GCP,cloud,nice_to_have,basic,0
JOB018766,SQL,analytics,nice_to_have,basic,0
JOB018766,Azure,cloud,nice_to_have,basic,0
JOB018767,Python,programming,core,advanced,0
JOB018767,Statistics,analytics,core,advanced,0
JOB018767,SQL,analytics,core,advanced,0
JOB018767,BigQuery,data-platform,strong,intermediate,0
JOB018767,Pandas,analytics,strong,intermediate,0
JOB018767,scikit-learn,ml,strong,intermediate,0
JOB018767,GCP,cloud,nice_to_have,basic,0
JOB018767,Feature Engineering,ml,nice_to_have,basic,0
JOB018767,A/B Testing,analytics,nice_to_have,basic,0
JOB018768,Stakeholder Management,product,core,advanced,0
JOB018768,Tableau,bi,core,advanced,0
JOB018768,Excel,bi,core,advanced,0
JOB018768,Power BI,bi,strong,intermediate,0
JOB018768,AWS,cloud,strong,intermediate,0
JOB018768,SQL,analytics,strong,intermediate,0
JOB018769,Docker,platform,core,advanced,0
JOB018769,AWS,cloud,core,advanced,0
JOB018769,PyTorch,ml,core,advanced,0
JOB018769,TensorFlow,ml,strong,intermediate,0
JOB018769,Feature Store,mlops,strong,intermediate,0
JOB018769,Kubernetes,platform,strong,intermediate,0
JOB018769,BigQuery,data-platform,nice_to_have,basic,0
JOB018769,Python,programming,nice_to_have,basic,0
JOB018769,Airflow,data-platform,nice_to_have,basic,0
JOB018769,GCP,cloud,nice_to_have,basic,0
JOB018770,Python,programming,core,advanced,0
JOB018770,Experiment Design,analytics,core,advanced,0
JOB018770,SQL,analytics,core,advanced,0
JOB018770,AWS,cloud,strong,intermediate,0
JOB018770,Jupyter,tooling,strong,intermediate,0
JOB018770,A/B Testing,analytics,strong,intermediate,0
JOB018770,Pandas,analytics,nice_to_have,basic,0
JOB018770,Statistics,analytics,nice_to_have,basic,0
JOB018771,Python,programming,core,advanced,0
JOB018771,GCP,cloud,core,advanced,0
JOB018771,MLflow,mlops,core,advanced,0
JOB018771,Azure,cloud,strong,intermediate,0
JOB018771,Airflow,data-platform,strong,intermediate,0
JOB018771,Spark,data-platform,strong,intermediate,0
JOB018771,PyTorch,ml,nice_to_have,basic,0
JOB018771,Feature Store,mlops,nice_to_have,basic,0
JOB018772,Azure,cloud,core,advanced,0
JOB018772,Experiment Tracking,mlops,core,advanced,0
JOB018772,Transformers,ml,core,advanced,1
JOB018772,Python,programming,strong,intermediate,0
JOB018772,Research Methods,research,strong,intermediate,0
JOB018772,RLHF,llm,strong,intermediate,1
JOB018772,PyTorch,ml,nice_to_have,basic,0
JOB018772,LLM Evaluation,llm,nice_to_have,basic,1
JOB018772,Statistics,analytics,nice_to_have,basic,0
JOB018772,OpenAI API,llm,nice_to_have,basic,1
JOB018773,Python,programming,core,advanced,0
JOB018773,PyTorch,ml,core,advanced,0
JOB018773,TensorFlow,ml,core,advanced,0
JOB018773,Kubernetes,platform,strong,intermediate,0
JOB018773,CI/CD,platform,strong,intermediate,0
JOB018773,GCP,cloud,strong,intermediate,0
JOB018773,Docker,platform,nice_to_have,basic,0
JOB018773,Spark,data-platform,nice_to_have,basic,0
JOB018773,Airflow,data-platform,nice_to_have,basic,0
JOB018774,Excel,bi,core,advanced,0
JOB018774,Looker,bi,core,advanced,0
JOB018774,Power BI,bi,core,advanced,0
JOB018774,Stakeholder Management,product,strong,intermediate,0
JOB018774,Snowflake,data-platform,strong,intermediate,0
JOB018774,Dashboarding,bi,strong,intermediate,0
JOB018774,Tableau,bi,nice_to_have,basic,0
JOB018774,SQL,analytics,nice_to_have,basic,0
JOB018774,AWS,cloud,nice_to_have,basic,0
JOB018775,Data Modeling,analytics,core,advanced,0
JOB018775,SQL,analytics,core,advanced,0
JOB018775,Looker,bi,core,advanced,0
JOB018775,Git,tooling,strong,intermediate,0
JOB018775,BigQuery,data-platform,strong,intermediate,0
JOB018775,Snowflake,data-platform,strong,intermediate,0
JOB018775,Metrics Layer,analytics,nice_to_have,basic,0
JOB018775,dbt,data-platform,nice_to_have,basic,0
JOB018775,Databricks,data-platform,nice_to_have,basic,0
JOB018776,SQL,analytics,core,advanced,0
JOB018776,Python,programming,core,advanced,0
JOB018776,Excel,bi,core,advanced,0
JOB018776,Pandas,analytics,strong,intermediate,0
JOB018776,A/B Testing,analytics,strong,intermediate,0
JOB018776,AWS,cloud,strong,intermediate,0
JOB018776,Snowflake,data-platform,nice_to_have,basic,0
JOB018776,Statistics,analytics,nice_to_have,basic,0
JOB018776,Tableau,bi,nice_to_have,basic,0
JOB018777,Python,programming,core,advanced,0
JOB018777,PyTorch,ml,core,advanced,0
JOB018777,Kubernetes,platform,core,advanced,0
JOB018777,GCP,cloud,strong,intermediate,0
JOB018777,MLflow,mlops,strong,intermediate,0
JOB018777,Azure,cloud,strong,intermediate,0
JOB018777,Snowflake,data-platform,nice_to_have,basic,0
JOB018777,TensorFlow,ml,nice_to_have,basic,0
JOB018777,Docker,platform,nice_to_have,basic,0
JOB018777,Spark,data-platform,nice_to_have,basic,0
JOB018777,Feature Store,mlops,nice_to_have,basic,0
JOB018778,FastAPI,backend,core,advanced,0
JOB018778,Python,programming,core,advanced,0
JOB018778,Vector Databases,llm,core,advanced,1
JOB018778,Prompt Engineering,llm,strong,intermediate,1
JOB018778,LangChain,llm,strong,intermediate,1
JOB018778,Anthropic API,llm,strong,intermediate,1
JOB018778,AWS,cloud,nice_to_have,basic,0
JOB018779,XGBoost,ml,core,advanced,0
JOB018779,PyTorch,ml,core,advanced,0
JOB018779,scikit-learn,ml,core,advanced,0
JOB018779,SQL,analytics,strong,intermediate,0
JOB018779,Python,programming,strong,intermediate,0
JOB018779,Experiment Design,analytics,strong,intermediate,0
JOB018779,Statistics,analytics,nice_to_have,basic,0
JOB018779,Feature Engineering,ml,nice_to_have,basic,0
JOB018780,Databricks,data-platform,core,advanced,0
JOB018780,SQL,analytics,core,advanced,0
JOB018780,Excel,bi,core,advanced,0
JOB018780,Power BI,bi,strong,intermediate,0
JOB018780,Azure,cloud,strong,intermediate,0
JOB018780,Stakeholder Management,product,strong,intermediate,0
JOB018780,Looker,bi,nice_to_have,basic,0
JOB018781,Snowflake,data-platform,core,advanced,0
JOB018781,dbt,data-platform,core,advanced,0
JOB018781,Git,tooling,core,advanced,0
JOB018781,Looker,bi,strong,intermediate,0
JOB018781,Metrics Layer,analytics,strong,intermediate,0
JOB018781,SQL,analytics,strong,intermediate,0
JOB018781,Data Modeling,analytics,nice_to_have,basic,0
JOB018781,Python,programming,nice_to_have,basic,0
JOB018781,BigQuery,data-platform,nice_to_have,basic,0
JOB018782,Prompt Engineering,llm,core,advanced,1
JOB018782,FastAPI,backend,core,advanced,0
JOB018782,Synthetic Data,llm,core,advanced,1
JOB018782,Guardrails,llm,strong,intermediate,1
JOB018782,LLM Evaluation,llm,strong,intermediate,1
JOB018782,Python,programming,strong,intermediate,0
JOB018782,OpenAI API,llm,nice_to_have,basic,1
JOB018783,dbt,data-platform,core,advanced,0
JOB018783,Data Modeling,analytics,core,advanced,0
JOB018783,Metrics Layer,analytics,core,advanced,0
JOB018783,SQL,analytics,strong,intermediate,0
JOB018783,Looker,bi,strong,intermediate,0
JOB018783,Python,programming,strong,intermediate,0
JOB018783,GCP,cloud,nice_to_have,basic,0
JOB018784,Tableau,bi,core,advanced,0
JOB018784,Pandas,analytics,core,advanced,0
JOB018784,A/B Testing,analytics,core,advanced,0
JOB018784,Statistics,analytics,strong,intermediate,0
JOB018784,Python,programming,strong,intermediate,0
JOB018784,Excel,bi,strong,intermediate,0
JOB018784,Looker,bi,nice_to_have,basic,0
JOB018784,SQL,analytics,nice_to_have,basic,0
JOB018785,Snowflake,data-platform,core,advanced,0
JOB018785,Gemini API,llm,core,advanced,1
JOB018785,AWS,cloud,core,advanced,0
JOB018785,Structured Outputs,llm,strong,intermediate,1
JOB018785,Python,programming,strong,intermediate,0
JOB018785,Docker,platform,strong,intermediate,0
JOB018785,Vector Databases,llm,nice_to_have,basic,1
JOB018785,Weaviate,llm,nice_to_have,basic,1
JOB018785,LLM Evaluation,llm,nice_to_have,basic,1
JOB018785,FastAPI,backend,nice_to_have,basic,0
JOB018785,LangChain,llm,nice_to_have,basic,1
JOB018786,dbt,data-platform,core,advanced,0
JOB018786,Data Modeling,analytics,core,advanced,0
JOB018786,SQL,analytics,core,advanced,0
JOB018786,BigQuery,data-platform,strong,intermediate,0
JOB018786,Python,programming,strong,intermediate,0
JOB018786,GCP,cloud,strong,intermediate,0
JOB018786,Metrics Layer,analytics,nice_to_have,basic,0
JOB018786,Looker,bi,nice_to_have,basic,0
JOB018787,Python,programming,core,advanced,0
JOB018787,Prometheus,platform,core,advanced,0
JOB018787,AWS,cloud,core,advanced,0
JOB018787,Docker,platform,strong,intermediate,0
JOB018787,Model Monitoring,mlops,strong,intermediate,0
JOB018787,Feature Store,mlops,strong,intermediate,0
JOB018787,Kubernetes,platform,nice_to_have,basic,0
JOB018788,dbt,data-platform,core,advanced,0
JOB018788,BigQuery,data-platform,core,advanced,0
JOB018788,AWS,cloud,core,advanced,0
JOB018788,Data Modeling,analytics,strong,intermediate,0
JOB018788,SQL,analytics,strong,intermediate,0
JOB018788,Python,programming,strong,intermediate,0
JOB018788,Git,tooling,nice_to_have,basic,0
JOB018788,Snowflake,data-platform,nice_to_have,basic,0
JOB018788,Looker,bi,nice_to_have,basic,0
JOB018788,Metrics Layer,analytics,nice_to_have,basic,0
JOB018789,Statistics,analytics,core,advanced,0
JOB018789,Causal Inference,analytics,core,advanced,0
JOB018789,Experiment Design,analytics,core,advanced,0
JOB018789,Python,programming,strong,intermediate,0
JOB018789,PyTorch,ml,strong,intermediate,0
JOB018789,SQL,analytics,strong,intermediate,0
JOB018790,Python,programming,core,advanced,0
JOB018790,SQL,analytics,core,advanced,0
JOB018790,GCP,cloud,core,advanced,0
JOB018790,Snowflake,data-platform,strong,intermediate,0
JOB018790,dbt,data-platform,strong,intermediate,0
JOB018790,Spark,data-platform,strong,intermediate,0
JOB018790,BigQuery,data-platform,nice_to_have,basic,0
JOB018790,Airflow,data-platform,nice_to_have,basic,0
JOB018790,Databricks,data-platform,nice_to_have,basic,0
JOB018791,Python,programming,core,advanced,0
JOB018791,Docker,platform,core,advanced,0
JOB018791,GCP,cloud,core,advanced,0
JOB018791,MLflow,mlops,strong,intermediate,0
JOB018791,Kubernetes,platform,strong,intermediate,0
JOB018791,Terraform,platform,strong,intermediate,0
JOB018791,Model Monitoring,mlops,nice_to_have,basic,0
JOB018791,AWS,cloud,nice_to_have,basic,0
JOB018791,Feature Store,mlops,nice_to_have,basic,0
JOB018791,Prometheus,platform,nice_to_have,basic,0
JOB018791,CI/CD,platform,nice_to_have,basic,0
JOB018792,Python,programming,core,advanced,0
JOB018792,RAG,llm,core,advanced,1
JOB018792,Docker,platform,core,advanced,0
JOB018792,Snowflake,data-platform,strong,intermediate,0
JOB018792,AWS,cloud,strong,intermediate,0
JOB018792,FastAPI,backend,strong,intermediate,0
JOB018792,LangChain,llm,nice_to_have,basic,1
JOB018792,Pinecone,llm,nice_to_have,basic,1
JOB018792,Prompt Engineering,llm,nice_to_have,basic,1
JOB018793,Python,programming,core,advanced,0
JOB018793,PyTorch,ml,core,advanced,0
JOB018793,TensorFlow,ml,core,advanced,0
JOB018793,Airflow,data-platform,strong,intermediate,0
JOB018793,Databricks,data-platform,strong,intermediate,0
JOB018793,GCP,cloud,strong,intermediate,0
JOB018793,Feature Store,mlops,nice_to_have,basic,0
JOB018793,Docker,platform,nice_to_have,basic,0
JOB018793,Azure,cloud,nice_to_have,basic,0
JOB018794,PyTorch,ml,core,advanced,0
JOB018794,Distributed Training,mlops,core,advanced,0
JOB018794,Statistics,analytics,core,advanced,0
JOB018794,Python,programming,strong,intermediate,0
JOB018794,Research Methods,research,strong,intermediate,0
JOB018794,DSPy,llm,strong,intermediate,1
JOB018794,RLHF,llm,nice_to_have,basic,1
JOB018794,Scientific Writing,research,nice_to_have,basic,0
JOB018794,Snowflake,data-platform,nice_to_have,basic,0
JOB018794,Experiment Tracking,mlops,nice_to_have,basic,0
JOB018795,Python,programming,core,advanced,0
JOB018795,Looker,bi,core,advanced,0
JOB018795,Statistics,analytics,core,advanced,0
JOB018795,Snowflake,data-platform,strong,intermediate,0
JOB018795,SQL,analytics,strong,intermediate,0
JOB018795,Tableau,bi,strong,intermediate,0
JOB018795,Pandas,analytics,nice_to_have,basic,0
JOB018795,Excel,bi,nice_to_have,basic,0
JOB018796,GCP,cloud,core,advanced,0
JOB018796,pgvector,llm,core,advanced,1
JOB018796,Python,programming,core,advanced,0
JOB018796,RLHF,llm,strong,intermediate,1
JOB018796,Statistics,analytics,strong,intermediate,0
JOB018796,DSPy,llm,strong,intermediate,1
JOB018796,Research Methods,research,nice_to_have,basic,0
JOB018796,PyTorch,ml,nice_to_have,basic,0
JOB018797,Docker,platform,core,advanced,0
JOB018797,API Design,backend,core,advanced,0
JOB018797,RAG,llm,core,advanced,1
JOB018797,GCP,cloud,strong,intermediate,0
JOB018797,Python,programming,strong,intermediate,0
JOB018797,FastAPI,backend,strong,intermediate,0
JOB018797,OpenAI API,llm,nice_to_have,basic,1
JOB018797,Structured Outputs,llm,nice_to_have,basic,1
JOB018798,Python,programming,core,advanced,0
JOB018798,RAG,llm,core,advanced,1
JOB018798,LangChain,llm,core,advanced,1
JOB018798,LLM Evaluation,llm,strong,intermediate,1
JOB018798,API Design,backend,strong,intermediate,0
JOB018798,FastAPI,backend,strong,intermediate,0
JOB018798,Structured Outputs,llm,nice_to_have,basic,1
JOB018798,OpenAI API,llm,nice_to_have,basic,1
JOB018799,Python,programming,core,advanced,0
JOB018799,Looker,bi,core,advanced,0
JOB018799,Excel,bi,core,advanced,0
JOB018799,SQL,analytics,strong,intermediate,0
JOB018799,Statistics,analytics,strong,intermediate,0
JOB018799,GCP,cloud,strong,intermediate,0
JOB018799,BigQuery,data-platform,nice_to_have,basic,0
JOB018799,A/B Testing,analytics,nice_to_have,basic,0
JOB018799,Tableau,bi,nice_to_have,basic,0
JOB018800,Airflow,data-platform,core,advanced,0
JOB018800,Python,programming,core,advanced,0
JOB018800,Snowflake,data-platform,core,advanced,0
JOB018800,dbt,data-platform,strong,intermediate,0
JOB018800,Azure,cloud,strong,intermediate,0
JOB018800,GCP,cloud,strong,intermediate,0
JOB018800,Databricks,data-platform,nice_to_have,basic,0
JOB018800,BigQuery,data-platform,nice_to_have,basic,0
JOB018800,AWS,cloud,nice_to_have,basic,0
JOB018800,Spark,data-platform,nice_to_have,basic,0
JOB018800,SQL,analytics,nice_to_have,basic,0
JOB018801,Power BI,bi,core,advanced,0
JOB018801,Snowflake,data-platform,core,advanced,0
JOB018801,Dashboarding,bi,core,advanced,0
JOB018801,Stakeholder Management,product,strong,intermediate,0
JOB018801,Excel,bi,strong,intermediate,0
JOB018801,SQL,analytics,strong,intermediate,0
JOB018801,AWS,cloud,nice_to_have,basic,0
JOB018801,Tableau,bi,nice_to_have,basic,0
JOB018802,LLM Evaluation,llm,core,advanced,1
JOB018802,GCP,cloud,core,advanced,0
JOB018802,LangChain,llm,core,advanced,1
JOB018802,API Design,backend,strong,intermediate,0
JOB018802,Structured Outputs,llm,strong,intermediate,1
JOB018802,OpenAI API,llm,strong,intermediate,1
JOB018802,vLLM,llm,nice_to_have,basic,1
JOB018802,FastAPI,backend,nice_to_have,basic,0
JOB018802,Vector Databases,llm,nice_to_have,basic,1
JOB018802,Python,programming,nice_to_have,basic,0
JOB018802,RAG,llm,nice_to_have,basic,1
JOB018803,RAG,llm,core,advanced,1
JOB018803,FastAPI,backend,core,advanced,0
JOB018803,Vector Databases,llm,core,advanced,1
JOB018803,Python,programming,strong,intermediate,0
JOB018803,LLM Evaluation,llm,strong,intermediate,1
JOB018803,Prompt Engineering,llm,strong,intermediate,1
JOB018803,GCP,cloud,nice_to_have,basic,0
JOB018803,BigQuery,data-platform,nice_to_have,basic,0
JOB018803,Structured Outputs,llm,nice_to_have,basic,1
JOB018804,Docker,platform,core,advanced,0
JOB018804,Structured Outputs,llm,core,advanced,1
JOB018804,LangChain,llm,core,advanced,1
JOB018804,Vector Databases,llm,strong,intermediate,1
JOB018804,FastAPI,backend,strong,intermediate,0
JOB018804,LLM Evaluation,llm,strong,intermediate,1
JOB018804,OpenAI API,llm,nice_to_have,basic,1
JOB018804,Prompt Engineering,llm,nice_to_have,basic,1
JOB018804,Python,programming,nice_to_have,basic,0
JOB018804,Pinecone,llm,nice_to_have,basic,1
JOB018805,Terraform,platform,core,advanced,0
JOB018805,Feature Store,mlops,core,advanced,0
JOB018805,Docker,platform,core,advanced,0
JOB018805,AWS,cloud,strong,intermediate,0
JOB018805,MLflow,mlops,strong,intermediate,0
JOB018805,Kubernetes,platform,strong,intermediate,0
JOB018805,Model Monitoring,mlops,nice_to_have,basic,0
JOB018805,Python,programming,nice_to_have,basic,0
JOB018805,GCP,cloud,nice_to_have,basic,0
JOB018805,Azure,cloud,nice_to_have,basic,0
JOB018805,CI/CD,platform,nice_to_have,basic,0
JOB018806,SQL,analytics,core,advanced,0
JOB018806,Looker,bi,core,advanced,0
JOB018806,GCP,cloud,core,advanced,0
JOB018806,Git,tooling,strong,intermediate,0
JOB018806,BigQuery,data-platform,strong,intermediate,0
JOB018806,dbt,data-platform,strong,intermediate,0
JOB018806,Data Modeling,analytics,nice_to_have,basic,0
JOB018806,Python,programming,nice_to_have,basic,0
JOB018806,Snowflake,data-platform,nice_to_have,basic,0
JOB018807,Docker,platform,core,advanced,0
JOB018807,BigQuery,data-platform,core,advanced,0
JOB018807,Model Monitoring,mlops,core,advanced,0
JOB018807,Feature Store,mlops,strong,intermediate,0
JOB018807,AWS,cloud,strong,intermediate,0
JOB018807,GCP,cloud,strong,intermediate,0
JOB018807,Azure,cloud,nice_to_have,basic,0
JOB018807,MLflow,mlops,nice_to_have,basic,0
JOB018807,Terraform,platform,nice_to_have,basic,0
JOB018807,Kubernetes,platform,nice_to_have,basic,0
JOB018807,Python,programming,nice_to_have,basic,0
JOB018808,CI/CD,platform,core,advanced,0
JOB018808,Docker,platform,core,advanced,0
JOB018808,Python,programming,core,advanced,0
JOB018808,Model Monitoring,mlops,strong,intermediate,0
JOB018808,Feature Store,mlops,strong,intermediate,0
JOB018808,Terraform,platform,strong,intermediate,0
JOB018808,GCP,cloud,nice_to_have,basic,0
JOB018808,MLflow,mlops,nice_to_have,basic,0
JOB018808,Kubernetes,platform,nice_to_have,basic,0
JOB018808,BigQuery,data-platform,nice_to_have,basic,0
JOB018809,SQL,analytics,core,advanced,0
JOB018809,Snowflake,data-platform,core,advanced,0
JOB018809,AWS,cloud,core,advanced,0
JOB018809,Data Modeling,analytics,strong,intermediate,0
JOB018809,Kafka,data-platform,strong,intermediate,0
JOB018809,Spark,data-platform,strong,intermediate,0
JOB018809,Airflow,data-platform,nice_to_have,basic,0
JOB018809,Azure,cloud,nice_to_have,basic,0
JOB018809,GCP,cloud,nice_to_have,basic,0
JOB018809,Python,programming,nice_to_have,basic,0
JOB018809,BigQuery,data-platform,nice_to_have,basic,0
JOB018810,SQL,analytics,core,advanced,0
JOB018810,Experiment Design,analytics,core,advanced,0
JOB018810,Python,programming,core,advanced,0
JOB018810,Feature Engineering,ml,strong,intermediate,0
JOB018810,Jupyter,tooling,strong,intermediate,0
JOB018810,Databricks,data-platform,strong,intermediate,0
JOB018810,scikit-learn,ml,nice_to_have,basic,0
JOB018811,Statistics,analytics,core,advanced,0
JOB018811,Excel,bi,core,advanced,0
JOB018811,Azure,cloud,core,advanced,0
JOB018811,Looker,bi,strong,intermediate,0
JOB018811,A/B Testing,analytics,strong,intermediate,0
JOB018811,Python,programming,strong,intermediate,0
JOB018811,Tableau,bi,nice_to_have,basic,0
JOB018811,Databricks,data-platform,nice_to_have,basic,0
JOB018811,Pandas,analytics,nice_to_have,basic,0
JOB018811,SQL,analytics,nice_to_have,basic,0
JOB018812,Power BI,bi,core,advanced,0
JOB018812,Stakeholder Management,product,core,advanced,0
JOB018812,GCP,cloud,core,advanced,0
JOB018812,BigQuery,data-platform,strong,intermediate,0
JOB018812,Looker,bi,strong,intermediate,0
JOB018812,Excel,bi,strong,intermediate,0
JOB018812,SQL,analytics,nice_to_have,basic,0
JOB018813,GCP,cloud,core,advanced,0
JOB018813,Excel,bi,core,advanced,0
JOB018813,Python,programming,core,advanced,0
JOB018813,BigQuery,data-platform,strong,intermediate,0
